Investment Cost (Million $),309.0389224704418
Transportation Cost (Million $/yr),14.007437738919451
Operating Cost (Million $/yr),84.01590044969396
Total Annual Cost (Million $/yr),113.4752843121355
Total Revenue (Million $/yr),82.6801080354584
Total Annual Profit (Million $/yr),-30.795176276677097
Total Technologies Installed,168.0
Total Biogas Technologies Installed,168.00000000005076
Total C6/C8 Technologies Installed,0.0
Total C8 Generated (Million t/year),0.0
Total C6 Generated (Million t/year),0.0
Total Biogas Generated (Million t/year),0.8131475326747245
Percentage of Unprocessed Manure %,2.0784758139911057
Percentage of Unprocessed Sludge %,5.31135082850695
Percentage of Unprocessed Food Waste %,1.2885628239959852
CH4 Emitted by Unprocessed Waste (Million t/yr),0.002207330129731182
CO2 Emitted by Transportation and Processing(Million t/yr),0.017509297173649307
CO2 Saved by produing Biogas (Million t/yr),0.8689274834760237
Total Social Cost of Carbon (Million $/yr),3.013952550632651
Saved Social Cost of Carbon (Million $/yr),33.0192443720889
Net Social Cost of Carbon (Million $/yr),-30.005291821456247
Total Social Welfare (Million $/yr),-0.7898844552208502

Investment Cost (Million $),305.4149663248005
Transportation Cost (Million $/yr),14.132732912764604
Operating Cost (Million $/yr),83.90394865630861
Total Annual Cost (Million $/yr),113.30742988531325
Total Revenue (Million $/yr),82.82437697833488
Total Annual Profit (Million $/yr),-30.483052906978358
Total Technologies Installed,165.0
Total Biogas Technologies Installed,165.0000000000377
Total C6/C8 Technologies Installed,0.0
Total C8 Generated (Million t/year),0.0
Total C6 Generated (Million t/year),0.0
Total Biogas Generated (Million t/year),0.8145315381343958
Percentage of Unprocessed Manure %,1.8110277048155001
Percentage of Unprocessed Sludge %,5.667592815631928
Percentage of Unprocessed Food Waste %,0.7812857727267358
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0021363722790669762
CO2 Emitted by Transportation and Processing(Million t/yr),0.017665916140955754
CO2 Saved by produing Biogas (Million t/yr),0.8704064283573215
Total Social Cost of Carbon (Million $/yr),2.944404918283581
Saved Social Cost of Carbon (Million $/yr),33.07544427757822
Net Social Cost of Carbon (Million $/yr),-30.13103935929464
Total Social Welfare (Million $/yr),-0.3520135476837183

Investment Cost (Million $),305.4149663248005
Transportation Cost (Million $/yr),14.132732912764604
Operating Cost (Million $/yr),83.90394865630861
Total Annual Cost (Million $/yr),113.30742988531325
Total Revenue (Million $/yr),82.82437697833488
Total Annual Profit (Million $/yr),-30.483052906978358
Total Technologies Installed,165.0
Total Biogas Technologies Installed,165.0000000000377
Total C6/C8 Technologies Installed,0.0
Total C8 Generated (Million t/year),0.0
Total C6 Generated (Million t/year),0.0
Total Biogas Generated (Million t/year),0.8145315381343958
Percentage of Unprocessed Manure %,1.8110277048155001
Percentage of Unprocessed Sludge %,5.667592815631928
Percentage of Unprocessed Food Waste %,0.7812857727267358
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0021363722790669762
CO2 Emitted by Transportation and Processing(Million t/yr),0.017665916140955754
CO2 Saved by produing Biogas (Million t/yr),0.8704064283573215
Total Social Cost of Carbon (Million $/yr),2.944404918283581
Saved Social Cost of Carbon (Million $/yr),33.07544427757822
Net Social Cost of Carbon (Million $/yr),-30.13103935929464
Total Social Welfare (Million $/yr),-0.3520135476837183

Investment Cost (Million $),290.96482405893084
Transportation Cost (Million $/yr),14.589715598116083
Operating Cost (Million $/yr),83.01241243282712
Total Annual Cost (Million $/yr),112.15036923388975
Total Revenue (Million $/yr),81.52916138735915
Total Annual Profit (Million $/yr),-30.621207846530595
Total Technologies Installed,149.0
Total Biogas Technologies Installed,149.0
Total C6/C8 Technologies Installed,0.0
Total C8 Generated (Million t/year),0.0
Total C6 Generated (Million t/year),0.0
Total Biogas Generated (Million t/year),0.8128241345156941
Percentage of Unprocessed Manure %,1.9905842949084165
Percentage of Unprocessed Sludge %,5.667592815168984
Percentage of Unprocessed Food Waste %,1.7273079201757229
CH4 Emitted by Unprocessed Waste (Million t/yr),0.004236491470000723
CO2 Emitted by Transportation and Processing(Million t/yr),0.018237144497645106
CO2 Saved by produing Biogas (Million t/yr),0.8685819009867518
Total Social Cost of Carbon (Million $/yr),5.200638414991283
Saved Social Cost of Carbon (Million $/yr),33.006112237496566
Net Social Cost of Carbon (Million $/yr),-27.805473822505284
Total Social Welfare (Million $/yr),-2.8157340240253106

Investment Cost (Million $),307.0456641355647
Transportation Cost (Million $/yr),15.37290300463654
Operating Cost (Million $/yr),85.53391949415612
Total Annual Cost (Million $/yr),116.2591057055709
Total Revenue (Million $/yr),108.27318943391231
Total Annual Profit (Million $/yr),-7.985916271658596
Total Technologies Installed,163.0
Total Biogas Technologies Installed,163.0
Total C6/C8 Technologies Installed,0.0
Total C8 Generated (Million t/year),0.0
Total C6 Generated (Million t/year),0.0
Total Biogas Generated (Million t/year),0.8309473793735606
Percentage of Unprocessed Manure %,0.40135232780186314
Percentage of Unprocessed Sludge %,1.1250360660954495
Percentage of Unprocessed Food Waste %,0.0
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0035711614818282303
CO2 Emitted by Transportation and Processing(Million t/yr),0.019216128755795675
CO2 Saved by produing Biogas (Million t/yr),0.8879483565362948
Total Social Cost of Carbon (Million $/yr),4.529928709385473
Saved Social Cost of Carbon (Million $/yr),33.7420375483792
Net Social Cost of Carbon (Million $/yr),-29.21210883899373
Total Social Welfare (Million $/yr),21.226192567335133

