#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
38,0.4540951505441761,9.874959251615709e-11,5.5693734070773904e-5,1.3367218995687535e-10,2.5721934785369874e-8,0.013701326150144313,2.3880805099777243e-9,1.1931375653623125e-10,
39,0.42841184745713223,9.980435284503021e-11,5.5214147408720406e-5,1.3271123037562832e-10,1.970550661002871e-8,0.0132767231917776,1.6640474963982435e-9,1.1823041775317363e-10,
40,0.40475898494996915,9.785106200528069e-11,5.472639209869713e-5,1.3190525207544142e-10,1.3784563982046694e-8,0.012865927568154915,1.0743999957077765e-9,1.1617580688799306e-10,
41,0.3823022451562807,9.743122571860116e-11,5.420097373049428e-5,1.325149364352152e-10,1.0064018102204169e-8,0.012462064473983722,7.326133565674112e-10,1.1658778496649093e-10,
42,0.3631842348376764,9.498674921191796e-11,5.3661972046483514e-5,1.3262979304353856e-10,6.48025665581698e-9,0.012064490672555233,4.627830516210875e-10,1.1497001294269057e-10,
43,0.34575777471612185,9.135621047519908e-11,5.312205300357863e-5,1.3098413785255022e-10,4.266444214362816e-9,0.011680048205665799,3.0889046832721243e-10,1.1199012104401182e-10,
44,0.3288487730236472,9.236358976756317e-11,5.25855443576263e-5,1.3192824333438632e-10,3.2776291142736526e-9,0.011313671765838555,2.410681090170994e-10,1.1245982329053778e-10,
45,0.31305841932771405,9.218373635654813e-11,5.212620580172515e-5,1.3194237161226362e-10,2.555390530231379e-9,0.010977480274923124,1.9602873982267573e-10,1.122447553283466e-10,
46,0.29759729002394497,9.22997463432441e-11,5.162940645238046e-5,1.3089984622826906e-10,1.9473384039892207e-9,0.010646975593144689,1.617143297052819e-10,1.1198267243200693e-10,
47,0.28292065236232433,9.159326348630582e-11,5.122857482496793e-5,1.3054760405005993e-10,1.3118254635584554e-9,0.010346685983527209,1.326619373897519e-10,1.118134890505203e-10,
48,0.26851700770188575,9.171506107874195e-11,5.077194443771119e-5,1.3086374555707614e-10,8.822228329332943e-10,0.010044444197431253,1.1586296269834168e-10,1.1230591931757251e-10,
49,0.2545362700866288,9.260372904140574e-11,5.0286062813448696e-5,1.310089492968614e-10,6.21506802461627e-10,0.009745664046635391,1.0696808317237056e-10,1.1277596012010291e-10,
50,0.242772192008872,9.819741654627189e-11,4.990472116662067e-5,1.3303879524115675e-10,5.636725357648356e-10,0.009477623939472933,1.0940975998390368e-10,1.16576680625282e-10,
51,0.23147555781177317,1.0647110205288558e-10,4.9462534209832507e-5,1.3494152103464296e-10,5.541959509314954e-10,0.009205951013822478,1.1495642678890699e-10,1.209373664676064e-10,
52,0.22087981233539686,1.1678317627169213e-10,4.9010823883761344e-5,1.3613479921056656e-10,5.819064062423351e-10,0.008940599870424375,1.227401821258836e-10,1.2534171846950255e-10,
53,0.2106690551036268,1.2402548627018436e-10,4.856395331561575e-5,1.358003892010363e-10,5.753573791581221e-10,0.00868345551052578,1.2767891848400235e-10,1.2675438701274172e-10,
54,0.20094869587497982,1.3655271044005557e-10,4.809244609597664e-5,1.3677885535165982e-10,6.078729958184591e-10,0.008429229093314592,1.3749868135913323e-10,1.2993105689773405e-10,
55,0.1916014790109496,1.4668649166258065e-10,4.760947805464384e-5,1.3712807140532284e-10,6.399917833664887e-10,0.008180203266907542,1.4721126522142242e-10,1.3243533552446328e-10,
56,0.18288014934532862,1.5802377011892113e-10,4.7157777163055e-5,1.367159140942862e-10,6.866489263742255e-10,0.007943777846606806,1.595646981232596e-10,1.342565004943756e-10,
57,0.1745653924209602,1.7609033259787808e-10,4.668981937358558e-5,1.3781604608628174e-10,7.826404594435368e-10,0.007711324157050159,1.7979663198174892e-10,1.3740357149736725e-10,
58,0.16698679779728906,1.9663467431172722e-10,4.6311078460179425e-5,1.3761436509830456e-10,9.435899094124502e-10,0.007500214214305585,2.0852366414823194e-10,1.3930088053783944e-10,
59,0.15965620251461762,2.2283291504001631e-10,4.590239164848512e-5,1.390356136590942e-10,1.2224325657846303e-9,0.007290041791414254,2.528894166624845e-10,1.4304608251563654e-10,
60,0.15257914259369335,2.650444852285642e-10,4.545565264992112e-5,1.4190335693081928e-10,1.7010058186360682e-9,0.0070796380729958915,3.20789680708315e-10,1.499532690692153e-10,
61,0.14585419735368912,3.313338076689677e-10,4.499775945974902e-5,1.4449959584920709e-10,2.4897827689311025e-9,0.006873361014979162,4.26202630137495e-10,1.609905873039125e-10,
62,0.1397124625510715,4.4045741991829413e-10,4.4539148102745605e-5,1.5371650320843836e-10,3.822265025535064e-9,0.006672764172618329,6.016572097864329e-10,1.7777039347944535e-10,
63,0.13381074541623622,5.833307994367295e-10,4.4083052023233565e-5,1.5828558634075023e-10,5.6390098310583886e-9,0.006477873259344531,8.507793035039343e-10,1.9260708146083494e-10,
64,0.12824465101805518,8.020523966642219e-10,4.363421522622697e-5,1.6296415963673502e-10,8.86351721265168e-9,0.006289242924051308,1.2855594434686194e-9,2.112074970020859e-10,
65,0.12293760437496278,1.1030657334722244e-9,4.318731601054122e-5,1.6683857109302077e-10,1.4202050176451639e-8,0.006105793417897119,1.9775624257817025e-9,2.308351975443004e-10,
66,0.11788620427502033,1.5283035274387233e-9,4.274371533794205e-5,1.699877297367651e-10,2.3397081703540163e-8,0.005927505799475654,3.0763899827147603e-9,2.5254806354784797e-10,
67,0.11310413179030704,2.153641388268146e-9,4.2304477807764586e-5,1.735419907399052e-10,3.9152640690776535e-8,0.005754310819168808,4.85914548923517e-9,2.787804090566225e-10,
68,0.10851721513828806,3.183594929327817e-9,4.1869854225324335e-5,1.652664144102544e-10,6.664218812474769e-8,0.0055859745019235145,7.561147218742006e-9,3.088737186912101e-10,
69,0.10425525370745696,4.36219205373341e-9,4.144077003533698e-5,1.6865940611068157e-10,1.0687634695505947e-7,0.005422569178985503,1.129039263415324e-8,3.2635571709362234e-10,
70,0.10029340449889954,6.116139571914882e-9,4.1018384832017794e-5,1.7250448808605742e-10,1.6815534606230988e-7,0.005263763151654995,1.6970215425069252e-8,3.5183941527099427e-10,
71,0.09672157636611459,8.454974214301204e-9,4.0603102764698326e-5,1.6243381588307485e-10,2.5680585502012686e-7,0.005109328509305501,2.447010793443649e-8,3.65778916419802e-10,
72,0.09352872681606503,9.408490334041099e-9,4.0195747984479826e-5,1.5152237850580298e-10,3.331181239382927e-7,0.004959151157924605,2.971039756613284e-8,3.234568597731595e-10,
73,0.08999914230470304,1.0516138557558265e-8,3.9858462061385156e-5,1.4527892640633816e-10,4.3269258458769295e-7,0.004822958788689136,3.482577451575679e-8,2.893003336066851e-10,
74,0.0864380336675248,1.341197342255353e-8,3.9435451522925044e-5,1.450412836597295e-10,6.079743798663765e-7,0.004679575745054483,4.5081147771848327e-8,2.841946621951413e-10,
75,0.08328596167709112,1.6298188095080377e-8,3.9143344001552614e-5,1.443963808647374e-10,8.092988501381315e-7,0.004555393546879298,5.56575012947263e-8,2.702374541495605e-10,
76,0.08056268243069672,1.6495834855041195e-8,3.879917043207392e-5,1.429475448207448e-10,9.080111996424073e-7,0.0044261903364293245,5.870462745734083e-8,2.34278230361049e-10,
77,0.07761877608008504,1.6786754948152043e-8,3.850281701374688e-5,1.405846567272111e-10,1.0338620750982757e-6,0.004307436950122903,6.251014740353831e-8,2.0929365361341514e-10,
78,0.07479882274519273,2.091547700788197e-8,3.8201250937793076e-5,1.4326232728154634e-10,1.434614114637183e-6,0.004191251455486335,7.985889667406701e-8,2.1197085493364445e-10,
79,0.0722351177636838,2.9016021198721123e-8,3.785622585430466e-5,1.4891129845732083e-10,2.253012968801511e-6,0.004072077252566148,1.0878152029289111e-7,2.285308489257966e-10,
80,0.06977956674153508,4.211975420681795e-8,3.751858936697754e-5,1.5195297380893175e-10,3.6779537956448567e-6,0.00395705982821655,1.4362391406917355e-7,2.5225363250331703e-10,
81,0.0678787124633673,5.648747053333175e-8,3.7167026535329915e-5,1.596886802320207e-10,5.309407105822024e-6,0.003842506115034472,1.6993249530171031e-7,2.673432949246389e-10,
82,0.06769868853647394,8.757088083913917e-8,3.681904046998152e-5,1.725452404984858e-10,7.817421688236807e-6,0.003729094125573227,2.0614260325527888e-7,3.14001802334356e-10,
83,0.06539073251577535,1.2595224423737426e-7,3.651089537254053e-5,1.730257685617415e-10,9.927060106455759e-6,0.0036264451023520373,2.34479297477968e-7,3.4276917113568023e-10,
84,0.06339520000503034,1.972045946288232e-7,3.6249687805019894e-5,1.783402516932547e-10,1.3477565836226769e-5,0.0035308514165697633,2.8840578866859e-7,3.930050511369242e-10,
85,0.06249847250902185,2.7171560032281297e-7,3.594140077322747e-5,1.7703811774728676e-10,1.6177047223350607e-5,0.0034321977249157005,3.095757881557457e-7,4.071496030618804e-10,
86,0.06363877130995733,4.0550985302781654e-7,3.562039278507476e-5,1.80284038871787e-10,2.0864582949242632e-5,0.003334077189022014,3.612169663681861e-7,4.5244960165164993e-10,
87,0.07320403267248483,5.686041941964714e-7,3.529180995062847e-5,1.81682983721528e-10,2.4947789409641876e-5,0.003235679074856353,3.9179623970578e-7,4.786050000716407e-10,
88,0.10292776228082974,8.499880244208105e-7,3.4977488943880284e-5,1.7192372109083276e-10,3.110166354839165e-5,0.0031389853515256467,4.256615200682577e-7,5.243678330781017e-10,
89,0.11010901545426241,1.17542994542363e-6,3.4627878735656254e-5,1.7096738506499128e-10,4.148345456726309e-5,0.003045862067533521,4.966621508349012e-7,5.403057886812937e-10,
90,0.21561749705131347,2.0396038275908685e-6,3.439699155647868e-5,1.7232427957315037e-10,5.898600549829193e-5,0.00295703168837969,6.231323040170104e-7,6.683037611424892e-10,
91,0.2099316047397154,3.6652260105109673e-6,3.408853990350221e-5,1.7094261642219985e-10,0.00010315499439935455,0.002872956246429386,9.535892929504998e-7,8.53375446624887e-10,
92,0.3703573597215478,6.69421144613965e-6,3.3849970937298525e-5,1.7498282645512236e-10,0.00018371543796887263,0.0027880067188972195,1.482989641867904e-6,1.1103849658116372e-9,
93,0.4078060908138139,1.0170205954878957e-5,3.353852231062553e-5,1.8133948461302348e-10,0.00027428370041125564,0.002704653423988194,1.9467514668374806e-6,1.2403753729783073e-9,
94,0.613517962272482,1.792267392754784e-5,3.330337823726297e-5,1.9786437106692036e-10,0.0004058358805065812,0.002622837947278887,2.566571761603647e-6,1.6127620609270802e-9,
95,0.6819886596904564,4.049671085927257e-5,3.295011736092428e-5,2.365631858480812e-10,0.0007872454347263091,0.0025430064985208366,4.486917921888764e-6,2.7490493732103095e-9,
96,0.6340180968030231,7.21936369755542e-5,3.257239707221565e-5,2.397690630393455e-10,0.0011829355262873056,0.00246644259354242,5.9566258195233525e-6,3.626382551173237e-9,
97,0.5887157201621714,0.00014170279859937075,3.216509482969952e-5,2.2140858793248847e-10,0.001936820177378567,0.0023895752971001584,8.536056343400298e-6,5.169717304304301e-9,
98,0.6664009140643192,0.0002814544165764746,3.1835651926647766e-5,2.1416062711455047e-10,0.003808404743634617,0.002318581147774679,1.4713470615902498e-5,7.49963167881439e-9,
99,0.991031013481599,0.0004525378581605546,3.151136582932138e-5,2.1573445588886914e-10,0.006092145007005439,0.0022482080001754714,2.0706724349058305e-5,8.925971291685555e-9,
100,1.5160390824134602,0.0009007348935128877,3.1196706051610526e-5,2.087124863144039e-10,0.010136351939019225,0.0021793729350215296,3.0267051295849157e-5,1.3023855884669177e-8,
101,1.3720370724390163,0.0017193965402612476,3.0890957505859815e-5,1.9743760237611736e-10,0.01923795994545607,0.002117503048223592,5.034938682550989e-5,1.8280020912306132e-8,
102,1.4677488617058676,0.0034746233995967797,3.056788871266e-5,1.9676519947798354e-10,0.038546210464779566,0.0020546502406505493,8.853031450055838e-5,2.7264571608088336e-8,
103,1.4449983413972558,0.005389372382908533,3.0291876933723925e-5,1.7634440491294765e-10,0.058476549840258386,0.0019967966150108173,0.00011667677985493129,3.0295297995121616e-8,
104,1.9287450098383843,0.008615818463331553,2.9988471935805524e-5,1.6901609466590168e-10,0.09089723464338183,0.0019377202046138226,0.00015792616950281895,3.495374844364499e-8,
105,1.03028309410412,0.015220187537885505,2.96556843730669e-5,1.691781244825018e-10,0.16022296233520145,0.001878523419947329,0.00024386354716610136,4.6052539272675606e-8,
106,2.2332289280574464,0.028220988044234552,2.9378422710029102e-5,1.8670069037221968e-10,0.30080682203829906,0.0018240913597938502,0.00040833967854602543,6.586279732649555e-8,
107,1.2076357506722122,0.04815821889549971,2.90714973954343e-5,1.9769924265746982e-10,0.4616371980126328,0.0017690125880369183,0.0005593429145534283,9.04885585170785e-8,
108,2.700939296333969,0.05815514011175219,2.8786741679525086e-5,1.9009620129333028e-10,0.5079904113190715,0.0017144207772703717,0.000572453792457229,9.28108110502747e-8,
109,0.6896587170519206,0.06431062673156612,2.846460277639193e-5,1.718792997790335e-10,0.5948023172860094,0.001661057817539015,0.0006268981345261068,1.018319220466997e-7,
110,1.764283913506882,0.07954051969865708,2.821049392033233e-5,1.608767613766285e-10,0.7933961001569005,0.0016129189001159463,0.0007769087946030965,1.0651002587626048e-7,
111,0.561350202255694,0.060433545025067884,2.7978552724978432e-5,1.4844702441666995e-10,0.8670479926624454,0.0015683353864854456,0.000812009394607364,9.436171106758904e-8,
112,1.275288606689464,0.05011259877995726,2.766073831378749e-5,1.4531944846934632e-10,0.8009501421153498,0.001518981442572596,0.0007151585436874617,7.029570111056183e-8,
113,2.1156481974127166,0.05683891746410622,2.7406174239921433e-5,1.4471965545422086e-10,0.8211145156200246,0.0014728864028441385,0.000679328206816429,6.693177690880919e-8,
114,0.7533516005073799,0.05187267131867574,2.7099202544596867e-5,1.4189083289375563e-10,0.9504757313246095,0.0014270605135707473,0.0007374288925885335,6.177345277792708e-8,
115,1.8998208190812795,0.0544815149678504,2.6867500405748585e-5,1.4276998561761937e-10,1.0854721501741933,0.0013822389178611565,0.0007902382138068164,5.608178493258923e-8,
116,0.9254999314200021,0.03448877100315663,2.655684639833563e-5,1.4069761701374307e-10,0.9160808482980043,0.001338636399742853,0.0006370650359593382,3.840201625667262e-8,
117,1.8472797531079874,0.03981926970165101,2.6304338415081766e-5,1.414925650297565e-10,0.9595233026406371,0.0012980541545449583,0.0006200099198839155,3.7462954677231086e-8,
118,0.5766212824584158,0.02934078580165153,2.6010565302190526e-5,1.4180460231274086e-10,0.8930332896266777,0.0012576929395071883,0.000550826232999314,2.8311698919937217e-8,
119,1.5976296395648903,0.026602745140406583,2.582133277701162e-5,1.4776826326078788e-10,0.7645775991353513,0.0012180676578573593,0.0004508628950662731,2.3231968167690013e-8,
120,0.6105565675860315,0.023794743772345618,2.5577605654862318e-5,1.4910349628278447e-10,0.6917371047861499,0.0011794954060972678,0.00038735897199037054,2.0011494460578895e-8,
121,1.5594618065261723,0.02500425110213087,2.554547286220655e-5,1.563582951103383e-10,0.6729738840777112,0.0011420549470405523,0.0003546863133078347,1.8375169537053208e-8,
122,2.0230450820559067,0.02561447465971454,2.5306870144825522e-5,1.5868818630947246e-10,0.644814508565609,0.0011057386699720177,0.00032227125880537595,1.6740311536383623e-8,
123,0.3683049237737908,0.033041329662062545,2.497694944202268e-5,1.59545293402302e-10,0.8267409614997909,0.0010705193457309953,0.00039071219971997773,2.031937324896624e-8,
124,0.9867152841133997,0.0382283285891465,2.4993552402169217e-5,1.5904407292818958e-10,1.0642986828463585,0.0010363697923358353,0.0004778026576419113,2.0968355320497223e-8,
125,0.905044628967157,0.038071700831151016,2.4661473743126376e-5,1.487142677487278e-10,1.1963930578036992,0.0010055121150401012,0.0005180133888424455,1.92761578107157e-8,
126,0.8923065768750099,0.03486594569830968,2.4338321324078276e-5,1.439678738849437e-10,1.2313903375409665,0.0009745845919375258,0.0005103445604001576,1.6018060678942506e-8,
127,0.9904784257257252,0.0316669638999167,2.4012751048625127e-5,1.4258495342884364e-10,1.247004270900056,0.0009437715669515491,0.0004945677509944168,1.3197213699591999e-8,
128,1.044895619848066,0.02918053819325009,2.368991136261739e-5,1.4230890859506584e-10,1.2868140350218649,0.0009136120603779409,0.0004903871843322143,1.1138846775908784e-8,
129,1.1165358388788549,0.026770536733729956,2.337225330558517e-5,1.4154571174808845e-10,1.3391429423856314,0.0008842917973679702,0.0004941870911399209,9.532535127158446e-9,
130,1.2127060551669455,0.02340700562909568,2.3068846852896053e-5,1.3964095757412582e-10,1.319111733161485,0.0008558427977668217,0.0004669140450051447,7.611839103150467e-9,
131,1.330370254036451,0.020466469743447704,2.2775309134332652e-5,1.3822624389838164e-10,1.2782748706603204,0.0008282593784493404,0.00043084888958352463,5.98156442880957e-9,
132,1.1861722530247354,0.018393713776989392,2.2499651200644792e-5,1.3612134896611172e-10,1.27622845644853,0.000802905162096086,0.0004116418711152002,4.889360977677915e-9,
133,1.219033720492074,0.016367595082565082,2.223842212021797e-5,1.3750105442064367e-10,1.2437713916513522,0.0007779534547434566,0.000378484483612685,3.836105775926426e-9,
134,1.3849834101917808,0.014994212093520665,2.1969395622060014e-5,1.3706255361916993e-10,1.203870882508209,0.0007530918815928549,0.0003383152153442313,2.9500951285841476e-9,
135,1.5802968175365413,0.014173907922387142,2.1702507056082207e-5,1.3732651421607873e-10,1.197550767801852,0.000728786678060486,0.0003114772617410307,2.357366458302511e-9,
136,1.8068329660740525,0.013617142001434821,2.1437241439296627e-5,1.3699839784622936e-10,1.2184322134293655,0.0007051663568490683,0.0002941936298092625,1.930680179800614e-9,
137,0.41128390405266996,0.012469139474681801,2.1170999863164285e-5,1.3575277052505714e-10,1.199417126537082,0.0006822616588554511,0.0002644440169815547,1.5065059088328316e-9,
138,0.5527347452781965,0.01241827445274962,2.0869275635972684e-5,1.3553241063307284e-10,1.2212399061107417,0.0006587610837911239,0.00024427864774524444,1.2190874292362977e-9,
139,0.9333545874115199,0.01196202564573927,2.0651404354241025e-5,1.357227552448156e-10,1.1995782446451222,0.0006383486807601482,0.00021724248039334357,9.579313459707404e-10,
140,1.653101167740423,0.01163000041335602,2.0424367785158224e-5,1.3566706244180617e-10,1.1663172379348064,0.0006179293147555708,0.00018911636697605246,7.465705862837664e-10,
141,0.5699764278987108,0.011013389815212757,2.0183541829831913e-5,1.3483202394688076e-10,1.1151164231521518,0.0005978858187274313,0.00016053795177851737,5.768146215497445e-10,
142,1.4141224851742908,0.013367532693522704,1.9959007212165405e-5,1.407922482713095e-10,1.304246372349645,0.0005783929145173133,0.00016475684106724187,5.302531459013926e-10,
143,2.0263128864048263,0.011630310808875059,1.971982392641739e-5,1.359874434642475e-10,1.387893864961343,0.0005594867792937707,0.00015866815511741798,3.984625640094565e-10,
144,0.6359373410045254,0.009436819141882068,1.9477997034801044e-5,1.340358716677511e-10,1.27863180076472,0.0005411663038115811,0.00013570187871441203,3.1359993822438906e-10,
145,1.3716788040449577,0.009010795836985032,1.924994804456018e-5,1.3574827351720223e-10,1.273994361229495,0.0005234152852596171,0.00012440733455728096,2.7319675310339254e-10,
146,2.1421365343229084,0.008897287593819693,1.9020881255399594e-5,1.3658640014387412e-10,1.362674979963241,0.0005062233179341404,0.00012569608523824667,2.557153285252417e-10,
147,0.6422064598385837,0.007924739893835511,1.8791047652552335e-5,1.3560470301299538e-10,1.3748317612102814,0.0004895741065967088,0.00011978517835194772,2.2951038553717913e-10,
148,1.3907456473621278,0.007477798321015662,1.8576108166164068e-5,1.3643055580675823e-10,1.4038937744329016,0.00047349370087823025,0.00011445808857899937,2.1004106712883874e-10,
149,1.5298461502653913,0.006803210586494243,1.8370702399056418e-5,1.349973241915252e-10,1.368612573073436,0.00045843104228683606,0.00010393929007289877,1.8863387707254364e-10,
150,2.184097181794122,0.006243950276213683,1.816173642625196e-5,1.3500043274818974e-10,1.3361594386299391,0.00044352484979336246,9.429353529079686e-5,1.7288428760749576e-10,
151,0.524993933813011,0.005590465278364614,1.7948139600212214e-5,1.335841693821311e-10,1.2400521328455394,0.00042892792512600326,7.906239035291455e-5,1.550652872932724e-10,
152,0.8708317434850188,0.005667937182888383,1.7770393936479063e-5,1.337122110621795e-10,1.224137225226568,0.0004155763345036778,6.878276754878354e-5,1.4502464766014362e-10,
153,2.0005663935510793,0.0057902399013586795,1.7585485884491982e-5,1.3470333387968377e-10,1.2195612261275626,0.0004021669130812429,6.062750848136551e-5,1.3917117540418388e-10,
154,0.913658341766268,0.0053564159246714755,1.7383277757599767e-5,1.3331303328057e-10,1.1115518942278597,0.0003889371263355037,4.873396808020014e-5,1.299696407759139e-10,
155,1.6343351661772092,0.005497496744083213,1.718989655953932e-5,1.339749262844865e-10,1.10402887819764,0.00037625740357123374,4.271314561015403e-5,1.2718883711620427e-10,
156,0.9884681356825321,0.005518244636859903,1.6991479119878585e-5,1.340256930169038e-10,1.0921044657402201,0.00036383307406309576,3.730118376057741e-5,1.2470167373662468e-10,
157,2.044076526159684,0.005058083692042437,1.6801511038057074e-5,1.334367526402515e-10,0.9752168870755298,0.0003517411202334129,2.94224781511344e-5,1.20182252980319e-10,
158,0.6672254354659848,0.005070816112547392,1.6602726640461792e-5,1.357304786051152e-10,0.957097059260731,0.0003400746610740896,2.5540248371660816e-5,1.1919303075999163e-10,
