#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
38,0.4540951505441761,9.874959251615709e-11,5.5693734070773904e-5,1.3367218995687535e-10,2.5721934785369874e-8,0.013701326150144313,2.3880805099777243e-9,1.1931375653623125e-10,
39,0.42841184745713223,9.980435284503021e-11,5.5214147408720406e-5,1.3271123037562832e-10,1.970550661002871e-8,0.0132767231917776,1.6640474963982435e-9,1.1823041775317363e-10,
40,0.40475898494996915,9.785106200528069e-11,5.472639209869713e-5,1.3190525207544142e-10,1.3784563982046694e-8,0.012865927568154915,1.0743999957077765e-9,1.1617580688799306e-10,
41,0.3823022451562807,9.743122571860116e-11,5.420097373049428e-5,1.325149364352152e-10,1.0064018102204169e-8,0.012462064473983722,7.326133565674112e-10,1.1658778496649093e-10,
42,0.3631842348376764,9.498674921191796e-11,5.3661972046483514e-5,1.3262979304353856e-10,6.48025665581698e-9,0.012064490672555233,4.627830516210875e-10,1.1497001294269057e-10,
43,0.34575777471612185,9.135621047519908e-11,5.312205300357863e-5,1.3098413785255022e-10,4.266444214362816e-9,0.011680048205665799,3.0889046832721243e-10,1.1199012104401182e-10,
44,0.3288487730236472,9.236358976756317e-11,5.25855443576263e-5,1.3192824333438632e-10,3.2776291142736526e-9,0.011313671765838555,2.410681090170994e-10,1.1245982329053778e-10,
45,0.31305841932771405,9.218373635654813e-11,5.212620580172515e-5,1.3194237161226362e-10,2.555390530231379e-9,0.010977480274923124,1.9602873982267573e-10,1.122447553283466e-10,
46,0.29759729002394497,9.22997463432441e-11,5.162940645238046e-5,1.3089984622826906e-10,1.9473384039892207e-9,0.010646975593144689,1.617143297052819e-10,1.1198267243200693e-10,
47,0.28292065236232433,9.159326348630582e-11,5.122857482496793e-5,1.3054760405005993e-10,1.3118254635584554e-9,0.010346685983527209,1.326619373897519e-10,1.118134890505203e-10,
48,0.26851700770188575,9.171506107874195e-11,5.077194443771119e-5,1.3086374555707614e-10,8.822228329332943e-10,0.010044444197431253,1.1586296269834168e-10,1.1230591931757251e-10,
49,0.2545362700866288,9.260372904140574e-11,5.0286062813448696e-5,1.310089492968614e-10,6.21506802461627e-10,0.009745664046635391,1.0696808317237056e-10,1.1277596012010291e-10,
50,0.242772192008872,9.819741654627189e-11,4.990472116662067e-5,1.3303879524115675e-10,5.636725357648356e-10,0.009477623939472933,1.0940975998390368e-10,1.16576680625282e-10,
51,0.23147555781177317,1.0647110205288558e-10,4.9462534209832507e-5,1.3494152103464296e-10,5.541959509314954e-10,0.009205951013822478,1.1495642678890699e-10,1.209373664676064e-10,
52,0.22087981233539686,1.1678317627169213e-10,4.9010823883761344e-5,1.3613479921056656e-10,5.819064062423351e-10,0.008940599870424375,1.227401821258836e-10,1.2534171846950255e-10,
53,0.2106690551036268,1.2402548627018436e-10,4.856395331561575e-5,1.358003892010363e-10,5.753573791581221e-10,0.00868345551052578,1.2767891848400235e-10,1.2675438701274172e-10,
54,0.20094869587497982,1.3655271044005557e-10,4.809244609597664e-5,1.3677885535165982e-10,6.078729958184591e-10,0.008429229093314592,1.3749868135913323e-10,1.2993105689773405e-10,
55,0.1916014790109496,1.4668649166258065e-10,4.760947805464384e-5,1.3712807140532284e-10,6.399917833664887e-10,0.008180203266907542,1.4721126522142242e-10,1.3243533552446328e-10,
56,0.18288014934532862,1.5802377011892113e-10,4.7157777163055e-5,1.367159140942862e-10,6.866489263742255e-10,0.007943777846606806,1.595646981232596e-10,1.342565004943756e-10,
57,0.1745653924209602,1.7609033259787808e-10,4.668981937358558e-5,1.3781604608628174e-10,7.826404594435368e-10,0.007711324157050159,1.7979663198174892e-10,1.3740357149736725e-10,
58,0.16698679779728906,1.9663467431172722e-10,4.6311078460179425e-5,1.3761436509830456e-10,9.435899094124502e-10,0.007500214214305585,2.0852366414823194e-10,1.3930088053783944e-10,
59,0.15965620251461762,2.2283291504001631e-10,4.590239164848512e-5,1.390356136590942e-10,1.2224325657846303e-9,0.007290041791414254,2.528894166624845e-10,1.4304608251563654e-10,
60,0.15257914259369335,2.650444852285642e-10,4.545565264992112e-5,1.4190335693081928e-10,1.7010058186360682e-9,0.0070796380729958915,3.20789680708315e-10,1.499532690692153e-10,
61,0.14585419735368912,3.313338076689677e-10,4.499775945974902e-5,1.4449959584920709e-10,2.4897827689311025e-9,0.006873361014979162,4.26202630137495e-10,1.609905873039125e-10,
62,0.1397124625510715,4.4045741991829413e-10,4.4539148102745605e-5,1.5371650320843836e-10,3.822265025535064e-9,0.006672764172618329,6.016572097864329e-10,1.7777039347944535e-10,
63,0.13381074541623622,5.833307994367295e-10,4.4083052023233565e-5,1.5828558634075023e-10,5.6390098310583886e-9,0.006477873259344531,8.507793035039343e-10,1.9260708146083494e-10,
64,0.12824465101805518,8.020523966642219e-10,4.363421522622697e-5,1.6296415963673502e-10,8.86351721265168e-9,0.006289242924051308,1.2855594434686194e-9,2.112074970020859e-10,
65,0.12293760437496278,1.1030657334722244e-9,4.318731601054122e-5,1.6683857109302077e-10,1.4202050176451639e-8,0.006105793417897119,1.9775624257817025e-9,2.308351975443004e-10,
66,0.11788620427502033,1.5283035274387233e-9,4.274371533794205e-5,1.699877297367651e-10,2.3397081703540163e-8,0.005927505799475654,3.0763899827147603e-9,2.5254806354784797e-10,
67,0.11310413179030704,2.153641388268146e-9,4.2304477807764586e-5,1.735419907399052e-10,3.9152640690776535e-8,0.005754310819168808,4.85914548923517e-9,2.787804090566225e-10,
68,0.10851721513828806,3.183594929327817e-9,4.1869854225324335e-5,1.652664144102544e-10,6.664218812474769e-8,0.0055859745019235145,7.561147218742006e-9,3.088737186912101e-10,
69,0.10425525370745696,4.36219205373341e-9,4.144077003533698e-5,1.6865940611068157e-10,1.0687634695505947e-7,0.005422569178985503,1.129039263415324e-8,3.2635571709362234e-10,
70,0.10029340449889954,6.116139571914882e-9,4.1018384832017794e-5,1.7250448808605742e-10,1.6815534606230988e-7,0.005263763151654995,1.6970215425069252e-8,3.5183941527099427e-10,
71,0.09672157636611459,8.454974214301204e-9,4.0603102764698326e-5,1.6243381588307485e-10,2.5680585502012686e-7,0.005109328509305501,2.447010793443649e-8,3.65778916419802e-10,
72,0.09352872681606503,9.408490334041099e-9,4.0195747984479826e-5,1.5152237850580298e-10,3.331181239382927e-7,0.004959151157924605,2.971039756613284e-8,3.234568597731595e-10,
73,0.08999914230470304,1.0516138557558265e-8,3.9858462061385156e-5,1.4527892640633816e-10,4.3269258458769295e-7,0.004822958788689136,3.482577451575679e-8,2.893003336066851e-10,
74,0.0864380336675248,1.341197342255353e-8,3.9435451522925044e-5,1.450412836597295e-10,6.079743798663765e-7,0.004679575745054483,4.5081147771848327e-8,2.841946621951413e-10,
75,0.08328596167709112,1.6298188095080377e-8,3.9143344001552614e-5,1.443963808647374e-10,8.092988501381315e-7,0.004555393546879298,5.56575012947263e-8,2.702374541495605e-10,
76,0.08056268243069672,1.6495834855041195e-8,3.879917043207392e-5,1.429475448207448e-10,9.080111996424073e-7,0.0044261903364293245,5.870462745734083e-8,2.34278230361049e-10,
77,0.07761877608008504,1.6786754948152043e-8,3.850281701374688e-5,1.405846567272111e-10,1.0338620750982757e-6,0.004307436950122903,6.251014740353831e-8,2.0929365361341514e-10,
78,0.07479882274519273,2.091547700788197e-8,3.8201250937793076e-5,1.4326232728154634e-10,1.434614114637183e-6,0.004191251455486335,7.985889667406701e-8,2.1197085493364445e-10,
79,0.0722351177636838,2.9016021198721123e-8,3.785622585430466e-5,1.4891129845732083e-10,2.253012968801511e-6,0.004072077252566148,1.0878152029289111e-7,2.285308489257966e-10,
80,0.06977956674153508,4.211975420681795e-8,3.751858936697754e-5,1.5195297380893175e-10,3.6779537956448567e-6,0.00395705982821655,1.4362391406917355e-7,2.5225363250331703e-10,
81,0.0678787124633673,5.648747053333175e-8,3.7167026535329915e-5,1.596886802320207e-10,5.309407105822024e-6,0.003842506115034472,1.6993249530171031e-7,2.673432949246389e-10,
82,0.06769868853647394,8.757088083913917e-8,3.681904046998152e-5,1.725452404984858e-10,7.817421688236807e-6,0.003729094125573227,2.0614260325527888e-7,3.14001802334356e-10,
83,0.06539073251577535,1.2595224423737426e-7,3.651089537254053e-5,1.730257685617415e-10,9.927060106455759e-6,0.0036264451023520373,2.34479297477968e-7,3.4276917113568023e-10,
84,0.06339520000503034,1.972045946288232e-7,3.6249687805019894e-5,1.783402516932547e-10,1.3477565836226769e-5,0.0035308514165697633,2.8840578866859e-7,3.930050511369242e-10,
85,0.06249847250902185,2.7171560032281297e-7,3.594140077322747e-5,1.7703811774728676e-10,1.6177047223350607e-5,0.0034321977249157005,3.095757881557457e-7,4.071496030618804e-10,
86,0.06363877130995733,4.0550985302781654e-7,3.562039278507476e-5,1.80284038871787e-10,2.0864582949242632e-5,0.003334077189022014,3.612169663681861e-7,4.5244960165164993e-10,
87,0.07320403267248483,5.686041941964714e-7,3.529180995062847e-5,1.81682983721528e-10,2.4947789409641876e-5,0.003235679074856353,3.9179623970578e-7,4.786050000716407e-10,
88,0.10292776228082974,8.499880244208105e-7,3.4977488943880284e-5,1.7192372109083276e-10,3.110166354839165e-5,0.0031389853515256467,4.256615200682577e-7,5.243678330781017e-10,
89,0.11010901545426241,1.17542994542363e-6,3.4627878735656254e-5,1.7096738506499128e-10,4.148345456726309e-5,0.003045862067533521,4.966621508349012e-7,5.403057886812937e-10,
90,0.21561749705131347,2.0396038275908685e-6,3.439699155647868e-5,1.7232427957315037e-10,5.898600549829193e-5,0.00295703168837969,6.231323040170104e-7,6.683037611424892e-10,
91,0.2099316047397154,3.6652260105109673e-6,3.408853990350221e-5,1.7094261642219985e-10,0.00010315499439935455,0.002872956246429386,9.535892929504998e-7,8.53375446624887e-10,
92,0.3703573597215478,6.69421144613965e-6,3.3849970937298525e-5,1.7498282645512236e-10,0.00018371543796887263,0.0027880067188972195,1.482989641867904e-6,1.1103849658116372e-9,
93,0.4078060908138139,1.0170205954878957e-5,3.353852231062553e-5,1.8133948461302348e-10,0.00027428370041125564,0.002704653423988194,1.9467514668374806e-6,1.2403753729783073e-9,
94,0.613517962272482,1.792267392754784e-5,3.330337823726297e-5,1.9786437106692036e-10,0.0004058358805065812,0.002622837947278887,2.566571761603647e-6,1.6127620609270802e-9,
95,0.6819886596904564,4.049671085927257e-5,3.295011736092428e-5,2.365631858480812e-10,0.0007872454347263091,0.0025430064985208366,4.486917921888764e-6,2.7490493732103095e-9,
96,0.6340180968030231,7.21936369755542e-5,3.257239707221565e-5,2.397690630393455e-10,0.0011829355262873056,0.00246644259354242,5.9566258195233525e-6,3.626382551173237e-9,
97,0.5887157201621714,0.00014170279859937075,3.216509482969952e-5,2.2140858793248847e-10,0.001936820177378567,0.0023895752971001584,8.536056343400298e-6,5.169717304304301e-9,
98,0.6664009140643192,0.0002814544165764746,3.1835651926647766e-5,2.1416062711455047e-10,0.003808404743634617,0.002318581147774679,1.4713470615902498e-5,7.49963167881439e-9,
99,0.991031013481599,0.0004525378581605546,3.151136582932138e-5,2.1573445588886914e-10,0.006092145007005439,0.0022482080001754714,2.0706724349058305e-5,8.925971291685555e-9,
100,1.5160390824134602,0.0009007348935128877,3.1196706051610526e-5,2.087124863144039e-10,0.010136351939019225,0.0021793729350215296,3.0267051295849157e-5,1.3023855884669177e-8,
101,1.3720370724390163,0.0017193965402612476,3.0890957505859815e-5,1.9743760237611736e-10,0.01923795994545607,0.002117503048223592,5.034938682550989e-5,1.8280020912306132e-8,
102,1.4677488617058676,0.0034746233995967797,3.056788871266e-5,1.9676519947798354e-10,0.038546210464779566,0.0020546502406505493,8.853031450055838e-5,2.7264571608088336e-8,
103,1.4449983413972558,0.005389372382908533,3.0291876933723925e-5,1.7634440491294765e-10,0.058476549840258386,0.0019967966150108173,0.00011667677985493129,3.0295297995121616e-8,
104,1.9287450098383843,0.008615818463331553,2.9988471935805524e-5,1.6901609466590168e-10,0.09089723464338183,0.0019377202046138226,0.00015792616950281895,3.495374844364499e-8,
105,1.03028309410412,0.015220187537885505,2.96556843730669e-5,1.691781244825018e-10,0.16022296233520145,0.001878523419947329,0.00024386354716610136,4.6052539272675606e-8,
106,2.356851999332606,0.028220988044364716,2.9379512668329987e-5,1.8698950557663783e-10,0.30080682211651016,0.0018240913901864937,0.00040833968576094794,6.586306145582624e-8,
107,1.4267070966837496,0.048158218895384075,2.9076033535064056e-5,1.9821765057537664e-10,0.46163719987299046,0.0017690127085292337,0.0005593429446025769,9.048815932369056e-8,
108,3.0944517084420453,0.07325824695041828,2.8797527090191313e-5,2.0313504838029912e-10,0.6254996858034706,0.0017144195848410922,0.0006924517149976197,1.1230255652569866e-7,
109,0.8375633303269471,0.0789516095841877,2.8456949044539265e-5,1.7842192952851114e-10,0.7361298216053805,0.0016610567192494137,0.000761813377846467,1.2378924334157928e-7,
110,1.8266527762448415,0.0978361772670582,2.8206213081019006e-5,1.637861547796662e-10,0.9835716814506533,0.0016129178641646656,0.0009455412399733001,1.2967125885240494e-7,
111,0.6944837582729656,0.07100550594953248,2.7975010124431996e-5,1.4983694313345853e-10,1.078150284172713,0.0015683345033751998,0.0009909851444969506,1.1519477557355863e-7,
112,1.604512926750484,0.059082703522509605,2.7650945277447024e-5,1.4598716425270083e-10,0.999057203945554,0.0015189806900196504,0.0008752652708919595,8.605149083014332e-8,
113,1.0266499091529036,0.05801179814924348,2.737251961870831e-5,1.4400069573483995e-10,1.0251519190336225,0.0014728856434900576,0.0008320919356148668,8.199676088565785e-8,
114,2.319676483653216,0.06732276610825064,2.7108255529773727e-5,1.4511780478022274e-10,1.2748525298166828,0.0014270599544195079,0.0009627701323976728,8.067397254639953e-8,
115,0.7981228829930467,0.05407998303091238,2.6801285811793455e-5,1.4112675178366608e-10,1.3740177163039924,0.0013822382333484396,0.0009800238337022125,6.955510653348912e-8,
116,1.7981861453417627,0.04238650504853433,2.654175033164338e-5,1.4188458577043112e-10,1.1927558964186464,0.0013386358863483859,0.0008103834114583339,4.8846602241299986e-8,
117,0.5055725908064269,0.041932576394448286,2.627765633092207e-5,1.414849571045417e-10,1.2074110017680377,0.001298053683994492,0.000765188747048119,4.622642417219042e-8,
118,0.9552871956300285,0.03616992135048761,2.6079764938348e-5,1.4603777712524215e-10,1.1524932851521208,0.0012576927116048576,0.0006956134207728985,3.574303589660432e-8,
119,1.8663071465548204,0.03221341161741454,2.5892146890352748e-5,1.484193811319073e-10,0.9708605882420231,0.0012180675044457035,0.0005609638495587003,2.8887844371435187e-8,
120,0.8134155307860234,0.028274891328398697,2.559857694025822e-5,1.494491599033215e-10,0.8758737190915991,0.0011794952179310435,0.00048069198333192966,2.4811884989902914e-8,
121,2.0109070557999007,0.029681150613099207,2.542127326683212e-5,1.5492929964156146e-10,0.8513083088431318,0.0011420545965223447,0.00043976269143064696,2.2757164157728813e-8,
122,0.6368580966278015,0.028164671659930373,2.510883655735761e-5,1.5610424229662665e-10,0.816724353698035,0.0011057383044873889,0.000400044851111595,2.0750869446474798e-8,
123,1.4373825382762835,0.040146324106214416,2.503669281290473e-5,1.6149610722142448e-10,1.0819431080927127,0.0010705192777261698,0.0004999765059801613,2.5969109210824887e-8,
124,2.000469508747209,0.04493694874681422,2.4721966559200786e-5,1.5540103106014387e-10,1.351377833991941,0.0010363692894689077,0.0005945734270860626,2.6054419075131062e-8,
125,0.013104819650479915,0.038162938891898576,2.4412059102923177e-5,1.4525889370166288e-10,1.5117402147289236,0.0010055116273630902,0.0006417116655755992,2.3839177778429872e-8,
126,0.02031514795844137,0.035659852821707375,2.4186502896849992e-5,1.440621391712706e-10,1.5843829537876661,0.0009745841025629516,0.0006427470361091516,2.013560680251553e-8,
127,0.04653424383681308,0.032694266973706976,2.393051196298209e-5,1.4408557615367656e-10,1.6180807373873745,0.0009437712503214136,0.0006276887625152332,1.671303548731708e-8,
128,0.14543439565721575,0.030271100156638617,2.3645480358465964e-5,1.444403442736503e-10,1.676928264350532,0.0009136123093082403,0.0006248350832775386,1.4156661312072817e-8,
129,0.5219817205903646,0.027815449530684922,2.3366046543111155e-5,1.4401764395019328e-10,1.7476698601440834,0.000884292179323047,0.0006305271616667241,1.212655958849799e-8,
130,0.6769897274920743,0.024279708833847457,2.3074843694384524e-5,1.4181644221905165e-10,1.7189336211827695,0.0008558431399277636,0.000594913334908902,9.66286397905831e-9,
131,0.8244739064997886,0.02120027477685641,2.2790127614506006e-5,1.4014011179850248e-10,1.6636847592179047,0.0008282596717949304,0.0005483571110071898,7.578613824691032e-9,
132,0.7488600508744241,0.019040554227034448,2.2514179323270827e-5,1.3699473133283389e-10,1.6600345733481139,0.0008029054034416336,0.0005236287301910243,6.185453828642881e-9,
133,0.8037872908705905,0.0169253047386355,2.2255746188603605e-5,1.3788099636231067e-10,1.616320938764926,0.0007779536550449751,0.00048105368432008395,4.8417037064579805e-9,
134,0.9509305084275261,0.01550813820576473,2.198905351750438e-5,1.3723647309003495e-10,1.5647281657674958,0.0007530920485054203,0.00043006068038847615,3.7164418750798806e-9,
135,1.1185087127019933,0.014692202233085958,2.1725017916700465e-5,1.3744255818054694e-10,1.5594639971588433,0.000728786816227747,0.00039660096682031775,2.9676596322058867e-9,
136,1.3083429234636375,0.014165535046519613,2.146205042318416e-5,1.377964947678744e-10,1.5915117261756804,0.0007051665029709768,0.00037559695825429234,2.4305217217223516e-9,
137,1.525782140762011,0.01350780014120493,2.120275866235629e-5,1.3617555040292936e-10,1.5742623591540914,0.0006822617831185733,0.00033901773884013696,1.896929971509011e-9,
138,1.401398387591439,0.012898957885402934,2.089246834241654e-5,1.339159964181487e-10,1.5475725562628404,0.0006587611534190551,0.00030387704294389814,1.4844229304742848e-9,
139,1.3724115903161331,0.012297719457968079,2.066384821138899e-5,1.336442143158766e-10,1.5071527557774094,0.0006383486847320916,0.00026827515987388963,1.1511239727195136e-9,
140,1.592994294860631,0.011990628876311733,2.04250757996638e-5,1.3442875251176281e-10,1.4688099980918556,0.0006179292486270595,0.00023400553135231696,8.918107075334925e-10,
141,0.7678882957297968,0.011456887655479659,2.0180391741175838e-5,1.339213659082165e-10,1.4151749767890636,0.0005978857234111332,0.0001999274997178132,6.86355426478043e-10,
142,1.8503253526708128,0.013905829437516976,1.994703698887032e-5,1.3973143493471937e-10,1.655196526028304,0.0005783927441909694,0.00020518153463043262,6.267682942332587e-10,
143,0.5229448983312504,0.011576605394008973,1.9704826712269645e-5,1.349296344036819e-10,1.7481257044923717,0.0005594865838065759,0.00019635606775307728,4.6168221419783136e-10,
144,1.3327384735567152,0.010380397256241786,1.947636018031958e-5,1.3544431063224161e-10,1.7000738471391066,0.0005411661559600976,0.00017585246821151003,3.7145565282640304e-10,
145,2.2505893629872036,0.009392270063755523,1.924009326470693e-5,1.3448319388180238e-10,1.6195702823924993,0.0005234150346303945,0.00015514640779091266,3.088480739237098e-10,
146,0.7885961780347731,0.008794093855854534,1.9003302861801573e-5,1.3534582393769554e-10,1.7010737491549044,0.0005062230502680781,0.0001542707711968442,2.8303719057775395e-10,
147,1.7231688465588673,0.008574354945116167,1.878057235820494e-5,1.3680436187687645e-10,1.8067839946340662,0.00048957392397706,0.00015374215407125131,2.597551374086468e-10,
148,0.5292023945171467,0.0075493346672450175,1.8554207121119276e-5,1.3533425926463363e-10,1.7813744730713443,0.00047349348854207026,0.00014250271043243591,2.2920660199951713e-10,
149,0.8984183810015924,0.00711024993614965,1.83582282382673e-5,1.3550861183854516e-10,1.7876585893131376,0.00045843087024707743,0.00013266403132846887,2.067543407782985e-10,
150,1.6281317250349725,0.006656308643199335,1.81625166927057e-5,1.357899978822744e-10,1.7743132845600251,0.00044352472472760415,0.0001220625767305597,1.8859819752223217e-10,
151,0.3836204033214018,0.0060927494076794654,1.795183424413137e-5,1.340855994734526e-10,1.6768454393490266,0.00042892782300238777,0.00010388744535381039,1.6739827308788204e-10,
152,0.6323276666976811,0.006177181896889102,1.7775602454491613e-5,1.3386280759311767e-10,1.6553246987671582,0.0004155762365014145,9.0380088859003e-5,1.5417672362951868e-10,
153,1.449292625714997,0.006310385546249947,1.7594829144035085e-5,1.3472704099239123e-10,1.6491188436654052,0.00040216681780915766,7.966342363931579e-5,1.4606833492707588e-10,
154,2.097526993963244,0.00591183970671474,1.739522897064468e-5,1.333334686127345e-10,1.5030661316631126,0.000388937041659514,6.403552926945391e-5,1.3472341190656802e-10,
155,0.3780744235809599,0.005978156563585973,1.7194768795159436e-5,1.3312024885610408e-10,1.4906109318251173,0.00037625729510818226,5.6054735928223054e-5,1.2950810671987976e-10,
156,0.8424094927690726,0.00607339833020679,1.7010088280738014e-5,1.3450920129671447e-10,1.474511117847607,0.0003638329905185455,4.895232852211624e-5,1.2729797986904098e-10,
157,1.8152699092846858,0.005566943669220575,1.6816214818955877e-5,1.3332984437441747e-10,1.3166946820692977,0.000351741043329269,3.8612681187744905e-5,1.2201002446008632e-10,
158,0.8935306757529543,0.005574616407383514,1.661792941644403e-5,1.3566867698208858e-10,1.2922300924583074,0.0003400745846260777,3.3517823051249284e-5,1.2053059454724102e-10,
