Investment Cost (Million $),493.3226480737282
Transportation Cost (Million $/yr),18.642213857530585
Operating Cost (Million $/yr),191.04338060368661
Total Annual Cost (Million $/yr),234.3517268649036
Total Revenue (Million $/yr),331.6921533402468
Total Annual Profit (Million $/yr),97.34042647534321
Total Technologies Installed,300.0
Total Biogas Technologies Installed,123.0
Total C6/C8 Technologies Installed,177.0
Total C8 Generated (Million t/year),0.0075051767745353175
Total C6 Generated (Million t/year),0.08245577179402437
Total Biogas Generated (Million t/year),0.6172728224540697
Percentage of Unprocessed Manure %,0.3461678924109951
Percentage of Unprocessed Sludge %,0.48328875058982895
Percentage of Unprocessed Food Waste %,0.08881337379933965
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0031163768760124988
CO2 Emitted by Transportation and Processing(Million t/yr),0.1359639862033204
CO2 Saved by produing Biogas (Million t/yr),0.6596162426624667
Total Social Cost of Carbon (Million $/yr),8.482456471803474
Saved Social Cost of Carbon (Million $/yr),25.065417221173735
Net Social Cost of Carbon (Million $/yr),-16.58296074937026
Total Social Welfare (Million $/yr),113.92338722471347

Investment Cost (Million $),474.04993911095835
Transportation Cost (Million $/yr),20.392604522389426
Operating Cost (Million $/yr),190.16857130161026
Total Annual Cost (Million $/yr),234.26367277954762
Total Revenue (Million $/yr),332.5432297740821
Total Annual Profit (Million $/yr),98.27955699453446
Total Technologies Installed,271.0
Total Biogas Technologies Installed,113.0
Total C6/C8 Technologies Installed,158.0
Total C8 Generated (Million t/year),0.00750828821665024
Total C6 Generated (Million t/year),0.08248995571382862
Total Biogas Generated (Million t/year),0.6247483001824902
Percentage of Unprocessed Manure %,0.330694257738478
Percentage of Unprocessed Sludge %,0.24180192140974294
Percentage of Unprocessed Food Waste %,0.3022892174543676
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0029543335468243254
CO2 Emitted by Transportation and Processing(Million t/yr),0.13819020622460565
CO2 Saved by produing Biogas (Million t/yr),0.667604520052882
Total Social Cost of Carbon (Million $/yr),8.394638730356096
Saved Social Cost of Carbon (Million $/yr),25.368971762009515
Net Social Cost of Carbon (Million $/yr),-16.97433303165342
Total Social Welfare (Million $/yr),115.25389002618788

Investment Cost (Million $),352.9422387165016
Transportation Cost (Million $/yr),14.078473418088684
Operating Cost (Million $/yr),103.39601536431017
Total Annual Cost (Million $/yr),135.12160071822393
Total Revenue (Million $/yr),105.68354621357587
Total Annual Profit (Million $/yr),-29.438054504648065
Total Technologies Installed,202.0
Total Biogas Technologies Installed,177.00000000000364
Total C6/C8 Technologies Installed,24.99999999999501
Total C8 Generated (Million t/year),0.0006857060851765075
Total C6 Generated (Million t/year),0.007533523350272291
Total Biogas Generated (Million t/year),0.7979604343475334
Percentage of Unprocessed Manure %,1.7135579186048522
Percentage of Unprocessed Sludge %,7.0319066069171505
Percentage of Unprocessed Food Waste %,1.959063678062702
CH4 Emitted by Unprocessed Waste (Million t/yr),0.002182546638799498
CO2 Emitted by Transportation and Processing(Million t/yr),0.03273800803416449
CO2 Saved by produing Biogas (Million t/yr),0.8526985869960193
Total Social Cost of Carbon (Million $/yr),3.566273928980917
Saved Social Cost of Carbon (Million $/yr),32.40254630584873
Net Social Cost of Carbon (Million $/yr),-28.836272376867814
Total Social Welfare (Million $/yr),-0.6017821277802504

Investment Cost (Million $),493.31400819252826
Transportation Cost (Million $/yr),17.500820036873307
Operating Cost (Million $/yr),193.658304602334
Total Annual Cost (Million $/yr),235.82482504883373
Total Revenue (Million $/yr),260.55533612737815
Total Annual Profit (Million $/yr),24.730511078544453
Total Technologies Installed,300.0
Total Biogas Technologies Installed,141.00000000001603
Total C6/C8 Technologies Installed,158.99999999999503
Total C8 Generated (Million t/year),0.0037149778452812508
Total C6 Generated (Million t/year),0.06122201541023595
Total Biogas Generated (Million t/year),0.6913910997761491
Percentage of Unprocessed Manure %,1.2171287974037361
Percentage of Unprocessed Sludge %,1.3283367400517072
Percentage of Unprocessed Food Waste %,0.15755660620546735
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0024230814128319124
CO2 Emitted by Transportation and Processing(Million t/yr),0.12327851532358064
CO2 Saved by produing Biogas (Million t/yr),0.7388188542490841
Total Social Cost of Carbon (Million $/yr),7.26274220554922
Saved Social Cost of Carbon (Million $/yr),28.075116461465196
Net Social Cost of Carbon (Million $/yr),-20.812374255915977
Total Social Welfare (Million $/yr),45.54288533446043

