Investment Cost (Million $),493.3226480737282
Transportation Cost (Million $/yr),18.642213857530585
Operating Cost (Million $/yr),191.04338060368661
Total Annual Cost (Million $/yr),234.3517268649036
Total Revenue (Million $/yr),331.6921533402468
Total Annual Profit (Million $/yr),97.34042647534321
Total Technologies Installed,300.0
Total Biogas Technologies Installed,123.0
Total C6/C8 Technologies Installed,177.0
Total C8 Generated (Million t/year),0.0075051767745353175
Total C6 Generated (Million t/year),0.08245577179402437
Total Biogas Generated (Million t/year),0.6172728224540697
Percentage of Unprocessed Manure %,0.3461678924109951
Percentage of Unprocessed Sludge %,0.48328875058982895
Percentage of Unprocessed Food Waste %,0.08881337379933965
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0031163768760124988
CO2 Emitted by Transportation and Processing(Million t/yr),0.1359639862033204
CO2 Saved by produing Biogas (Million t/yr),0.6596162426624667
Total Social Cost of Carbon (Million $/yr),8.482456471803474
Saved Social Cost of Carbon (Million $/yr),25.065417221173735
Net Social Cost of Carbon (Million $/yr),-16.58296074937026
Total Social Welfare (Million $/yr),113.92338722471347

Investment Cost (Million $),474.04993911095835
Transportation Cost (Million $/yr),20.392604522389426
Operating Cost (Million $/yr),190.16857130161026
Total Annual Cost (Million $/yr),234.26367277954762
Total Revenue (Million $/yr),332.5432297740821
Total Annual Profit (Million $/yr),98.27955699453446
Total Technologies Installed,271.0
Total Biogas Technologies Installed,113.0
Total C6/C8 Technologies Installed,158.0
Total C8 Generated (Million t/year),0.00750828821665024
Total C6 Generated (Million t/year),0.08248995571382862
Total Biogas Generated (Million t/year),0.6247483001824902
Percentage of Unprocessed Manure %,0.330694257738478
Percentage of Unprocessed Sludge %,0.24180192140974294
Percentage of Unprocessed Food Waste %,0.3022892174543676
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0029543335468243254
CO2 Emitted by Transportation and Processing(Million t/yr),0.13819020622460565
CO2 Saved by produing Biogas (Million t/yr),0.667604520052882
Total Social Cost of Carbon (Million $/yr),8.394638730356096
Saved Social Cost of Carbon (Million $/yr),25.368971762009515
Net Social Cost of Carbon (Million $/yr),-16.97433303165342
Total Social Welfare (Million $/yr),115.25389002618788

Investment Cost (Million $),472.61350567132206
Transportation Cost (Million $/yr),22.121236533320022
Operating Cost (Million $/yr),192.14235749885074
Total Annual Cost (Million $/yr),237.8942693157369
Total Revenue (Million $/yr),353.28761480105794
Total Annual Profit (Million $/yr),115.39334548532108
Total Technologies Installed,250.0
Total Biogas Technologies Installed,115.0
Total C6/C8 Technologies Installed,135.0
Total C8 Generated (Million t/year),0.00752359836859447
Total C6 Generated (Million t/year),0.08925052966665989
Total Biogas Generated (Million t/year),0.643307575917852
Percentage of Unprocessed Manure %,0.1481564981810999
Percentage of Unprocessed Sludge %,0.0
Percentage of Unprocessed Food Waste %,0.0
CH4 Emitted by Unprocessed Waste (Million t/yr),0.0019793247279672405
CO2 Emitted by Transportation and Processing(Million t/yr),0.14336898238419435
CO2 Saved by produing Biogas (Million t/yr),0.6874369171417835
Total Social Cost of Carbon (Million $/yr),7.554022841156529
Saved Social Cost of Carbon (Million $/yr),26.12260285138777
Net Social Cost of Carbon (Million $/yr),-18.568580010231244
Total Social Welfare (Million $/yr),133.96192549555232

Investment Cost (Million $),309.5065158014501
Transportation Cost (Million $/yr),14.048676380510036
Operating Cost (Million $/yr),84.96385662019286
Total Annual Cost (Million $/yr),114.48785879077539
Total Revenue (Million $/yr),83.83356489521388
Total Annual Profit (Million $/yr),-30.65429389556151
Total Technologies Installed,169.0
Total Biogas Technologies Installed,167.0
Total C6/C8 Technologies Installed,2.0
Total C8 Generated (Million t/year),0.0
Total C6 Generated (Million t/year),0.0003036784370490571
Total Biogas Generated (Million t/year),0.8161146336886941
Percentage of Unprocessed Manure %,1.5435795944983628
Percentage of Unprocessed Sludge %,5.2695657808264285
Percentage of Unprocessed Food Waste %,1.0272268055241793
CH4 Emitted by Unprocessed Waste (Million t/yr),0.002041006417880226
CO2 Emitted by Transportation and Processing(Million t/yr),0.018003379355579344
CO2 Saved by produing Biogas (Million t/yr),0.8720981204314199
Total Social Cost of Carbon (Million $/yr),2.855759244136576
Saved Social Cost of Carbon (Million $/yr),33.139728576393956
Net Social Cost of Carbon (Million $/yr),-30.28396933225738
Total Social Welfare (Million $/yr),-0.370324563304127

